100000,0.0019943714141845703
200000,0.002993345260620117
300000,0.00498652458190918
400000,0.007979154586791992
500000,0.009974479675292969
600000,0.011967897415161133
700000,0.013937950134277344
800000,0.01596546173095703
900000,0.01598334312438965
1000000,0.01892256736755371
