1000000,0.0
2000000,0.0
3000000,0.0
4000000,0.0
5000000,0.0039958953857421875
6000000,0.003996133804321289
7000000,0.0
8000000,0.0039958953857421875
9000000,0.003996372222900391
10000000,0.003995180130004883
